what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1610291960321
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610291963545
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1610291963873
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1610291963902
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1610291963903
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1610291963903
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1610291963918
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292519666
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610292558839
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292561604
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610292565164
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610292569456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610292571221
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610292571539
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292574350
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610292575980
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292579745
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610292603871
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610292609524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610292611294
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610292611596
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292614422
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610292615976
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292619759
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610292873591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610292881546
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610292883631
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610292883939
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292886127
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610292888300
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292892084
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1610292942039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610292944635
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610292996976
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610292996986
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1610292997004
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293012312
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610293077519
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293081440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293083534
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610293083841
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293086632
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610293088279
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293092090
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610293107378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293113201
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293114952
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610293115268
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293117439
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610293119554
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293123348
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293140251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293170227
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610293178153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293183895
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293185623
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610293185917
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293188749
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610293190337
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293194396
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293210191
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293214320
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610293235391
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293243676
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293245417
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610293245715
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293248534
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610293250173
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293254131
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293401366
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293488701
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610293512056
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293517471
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293519541
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610293519852
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293522598
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610293524329
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293528340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293593113
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293678675
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610293710192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293716198
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610293717935
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610293718249
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293720492
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610293722620
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610293726400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610294138881
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610294189576
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610294204684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610294210505
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610294214834
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610294215787
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610294220568
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610294224151
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610294229631
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610294257680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610294265293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610294269113
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1610294270339
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610294276219
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1610294279756
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610294285246
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295037049
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295156733
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1610295192587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295616961
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295620378
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295621709
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295667716
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295720760
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610295817771
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295817795
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1610295817829
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295819777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610295849538
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1610295849566
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610296926882
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297740098
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297743453
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297853742
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1610297853775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297855918
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297912686
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297915824
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297918093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297918202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297921447
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1610297921648
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1610297921795
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1610297922170
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1610297922272
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1610297923171
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1610297923171
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1610297923246
