what,kind,bundleId,bundleVersion,description,time
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1604951044639
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1604951044641
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1604951044641
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1604951044642
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1604951044643
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1604951044644
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1604951044645
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1604951044646
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1604951044648
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1604951044649
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1604951044650
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1604951044650
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1604951044651
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1604951044695
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1604951044696
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1604951044696
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1604951044697
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1604951044697
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1604951044698
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1604951044698
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1604951044699
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1604951044699
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1604951044699
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1604951044700
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1604951044701
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1604951044701
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1604951044702
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1604951044702
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1604951044702
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1604951044703
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1604951044703
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1604951044704
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1604951044704
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1604951044705
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1604951044705
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1604951044705
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1604951044706
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1604951044706
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1604951044707
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1604951044759
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1604951044760
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1604951044761
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1604951044761
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1604951044761
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1604951044762
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1604951044763
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1604951044763
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1604951044764
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1604951044764
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1604951044764
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1604951044764
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1604951044765
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1604951044765
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1604951044766
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1604951044766
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1604951044767
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1604951044767
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1604951044768
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1604951044768
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1604951044769
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1604951044770
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1604951044775
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1604951044775
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1604951044776
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1604951044777
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1604951044777
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1604951044777
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1604951044778
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1604951044778
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1604951044778
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1604951044779
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1604951044780
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1604951044780
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1604951044790
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1604951044791
started,bundle,com.altera.sbtgui.integration,11.1.0.259,"com.altera.sbtgui.integration",1604951044791
started,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1604951044792
started,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1604951044793
started,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1604951044793
started,bundle,com.altera.systemconsole,11.1.0.259,"com.altera.systemconsole",1604951044793
started,bundle,com.altera.utilities,11.1.0.259,"com.altera.utilities",1604951044794
os,sysinfo,,,"win32",1604951044796
arch,sysinfo,,,"x86",1604951044796
ws,sysinfo,,,"win32",1604951044796
locale,sysinfo,,,"fr_FR",1604951044796
processors,sysinfo,,,"8",1604951044796
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1604951044796
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1604951044796
java.specification.name,sysinfo,,,"Java Platform API Specification",1604951044796
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1604951044796
java.specification.version,sysinfo,,,"1.6",1604951044796
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1604951044796
java.version,sysinfo,,,"1.6.0_23",1604951044796
java.vm.info,sysinfo,,,"mixed mode",1604951044796
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1604951044796
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1604951044796
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1604951044796
java.vm.specification.version,sysinfo,,,"1.0",1604951044796
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1604951044796
java.vm.version,sysinfo,,,"19.0-b09",1604951044796
started,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1604951057475
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1604951063831
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1604951063956
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1604951063993
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951065597
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951156251
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1604951159983
error,log,,,"Error",1604951160400
error,log,,,"An internal error occurred during: ""C/C++ Indexer"".",1604951160403
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951160425
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1604951161120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951167308
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951168668
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951168752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951187849
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951263694
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1604951273982
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1604951274003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951284428
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951291817
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1604951299636
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1604951300003
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951300028
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951300097
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604951314868
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951324594
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951324636
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951338415
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1604951341305
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1604951341795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951351422
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951367249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951367575
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951370691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951383398
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951385229
started,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1604951391193
started,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1604951394324
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951394415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1604951412267
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1604951412296
started,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1604951414306
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1604951414307
opened,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604951415510
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1604951415698
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1604951415714
activated,view,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1604951422561
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951423781
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951426022
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951522679
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1604951522725
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1604951522741
